indicator,related_indicator,similarity_score
5.5.2,12.3.1,0.010777442453354168
5.5.2,5.b.1,0.010444585727385344
5.5.2,17.19.1,0.010291284269961518
5.5.2,17.4.1,0.01008707498719847
5.5.2,14.5.1,0.00994658302982955
5.5.2,17.18.3,0.00990844865646219
5.5.2,8.4.1,0.00965002693666861
5.5.2,12.2.1,0.00965002693666861
5.5.2,6.4.1,0.00947504245082115
5.5.2,15.4.1,0.00897092346238185
5.5.2,13.2.1,0.008564808618535586
5.5.2,16.9.1,0.008472557992017234
5.5.2,17.6.1,0.008398970937005515
5.5.2,17.19.2,0.008387308845113446
5.5.2,15.5.1,0.00827846996300752
5.5.2,13.b.1,0.007965776537052278
5.5.2,10.1.1,0.007397290619327669
5.5.2,11.6.2,0.006501169268343916
5.5.2,16.a.1,0.006282142872949654
5.5.2,12.4.2,0.005436507284369065
5.5.2,16.4.2,0.005293262152737219
5.5.2,9.3.2,0.00524479909838335
5.5.2,8.4.2,0.004648817270104731
5.5.2,12.2.2,0.004501174254168641
5.5.2,16.3.1,0.004471354231126195
5.5.2,12.b.1,0.0030964561219128184
5.5.2,15.8.1,0.001695328963687301
5.5.2,14.6.1,0.0
5.5.2,17.3.1,0.0
5.5.2,7.3.1,0.0
5.5.2,17.10.1,0.0
5.5.2,17.12.1,0.0
5.6.1,16.2.3,0.21857185354155223
5.6.1,5.6.2,0.10425311901448733
5.6.1,17.8.1,0.095095255086722
5.6.1,16.7.2,0.09374796538172303
5.6.1,11.7.2,0.09212605580387409
5.6.1,5.a.2,0.08330353832659544
5.6.1,15.1.1,0.0751521662440467
5.6.1,16.1.3,0.07490475885014572
5.6.1,16.7.1,0.0742726585209016
5.6.1,11.3.2,0.0686337984469904
5.6.1,14.c.1,0.06514813393765038
5.6.1,13.a.1,0.05675809363619493
5.6.1,5.c.1,0.052441673841810435
5.6.1,10.6.1,0.047392598914704764
5.6.1,17.14.1,0.046198639906670544
5.6.1,15.3.1,0.04589310026683064
5.6.1,16.9.1,0.045182892471253525
5.6.1,15.2.1,0.044950280879310814
5.6.1,14.5.1,0.04363727771715501
5.6.1,10.7.3,0.04051277622542439
5.6.1,17.15.1,0.04044951241329031
5.6.1,16.6.1,0.04043439847519251
5.6.1,12.1.1,0.033856377896124876
5.6.1,16.2.1,0.033700439790722674
5.6.1,8.6.1,0.033056121889360544
5.6.1,5.a.1,0.032692812619396126
5.6.1,11.a.1,0.03227591916810981
5.6.1,16.5.2,0.032202363635329974
5.6.1,16.2.2,0.032159921169223185
5.6.1,6.5.2,0.03200330501571644
5.6.1,13.2.2,0.031968366194727406
5.6.1,15.1.2,0.031503098894165346
5.6.1,6.6.1,0.031177729569779877
5.6.1,17.13.1,0.030308007935752123
5.6.1,15.4.1,0.02951767536650275
5.6.1,8.5.1,0.028518847157988865
5.6.1,11.7.1,0.028436887420128804
5.6.1,17.19.1,0.028107148895657737
5.6.1,16.6.2,0.02780589163026555
5.6.1,6.b.1,0.026608690885573574
5.6.1,12.c.1,0.0265067466412674
5.6.1,16.8.1,0.023429753343382882
5.6.1,8.10.2,0.02121686635362597
5.6.1,14.1.1,0.02114871573881929
5.6.1,17.1.2,0.020878287729575035
5.6.1,17.18.3,0.0208758660965836
5.6.1,11.3.1,0.019299065061704392
5.6.1,16.10.2,0.019288046199068428
5.6.1,10.c.1,0.01843112846967414
5.6.1,15.6.1,0.018129488983598407
5.6.1,13.3.1,0.01751167775706631
5.6.1,12.8.1,0.01751167775706631
5.6.1,11.6.1,0.017324754367354582
5.6.1,17.5.1,0.016228171889277335
5.6.1,16.10.1,0.016120947698394165
5.6.1,14.a.1,0.015853291942736655
5.6.1,6.1.1,0.01477884610961637
5.6.1,5.b.1,0.014551790127668107
5.6.1,9.2.1,0.014321658117478205
5.6.1,17.19.2,0.013311261612211057
5.6.1,6.4.1,0.013200985926476902
5.6.1,12.b.1,0.012938232323556498
5.6.1,16.3.3,0.012584279268401829
5.6.1,14.4.1,0.011998039588297137
5.6.1,6.2.1,0.011853605398715567
5.6.1,7.a.1,0.011584857364239372
5.6.1,8.1.1,0.010987588438476643
5.6.1,10.7.1,0.010946264272300357
5.6.1,14.7.1,0.010871537228454485
5.6.1,16.1.4,0.010868310427545902
5.6.1,10.7.4,0.01045451329623455
5.6.1,6.3.2,0.01033012668999065
5.6.1,17.1.1,0.010279203027011317
5.6.1,15.4.2,0.00979368402579993
5.6.1,8.7.1,0.009699199307142057
5.6.1,11.2.1,0.009236174765825684
5.6.1,7.1.1,0.009203592703118662
5.6.1,9.5.1,0.009175357740487876
5.6.1,11.b.2,0.00900359521945447
5.6.1,13.1.3,0.00900359521945447
5.6.1,11.5.2,0.008946598645287577
5.6.1,6.3.1,0.008798209634291447
5.6.1,10.1.1,0.007959657975622488
5.6.1,12.3.1,0.007818443598721149
5.6.1,7.1.2,0.007729304355143371
5.6.1,17.3.2,0.00769141022922517
5.6.1,10.4.1,0.0075844232779323836
5.6.1,10.a.1,0.007393028653609064
5.6.1,16.4.2,0.0073747721496890024
5.6.1,12.4.2,0.0069035762281841155
5.6.1,11.4.1,0.006866521621575902
5.6.1,8.a.1,0.006807053179355378
5.6.1,14.3.1,0.006370268276652441
5.6.1,14.2.1,0.006183474930832176
5.6.1,12.6.1,0.006177502236285417
5.6.1,6.a.1,0.006176531821501797
5.6.1,16.4.1,0.006159894158611382
5.6.1,12.a.1,0.005889376289970718
5.6.1,7.b.1,0.005889376289970718
5.6.1,10.2.1,0.005872778775053867
5.6.1,17.2.1,0.00555074957772084
5.6.1,11.1.1,0.005384538001042212
5.6.1,16.1.1,0.0051630543405928415
5.6.1,8.8.1,0.005140713028610359
5.6.1,12.7.1,0.004561619049924187
5.6.1,9.b.1,0.004490724825013122
5.6.1,17.4.1,0.004302043594634305
5.6.1,9.c.1,0.0040162262007782095
5.6.1,6.4.2,0.00398803292400456
5.6.1,17.7.1,0.0038908135878856754
5.6.1,10.3.1,0.0038439942339700797
5.6.1,16.b.1,0.0038439942339700797
5.6.1,16.1.2,0.0033989258546684212
5.6.1,15.a.1,0.003382026290224171
5.6.1,15.b.1,0.003382026290224171
5.6.1,17.17.1,0.0033615455540248838
5.6.1,9.3.1,0.00316569160214819
5.6.1,10.5.1,0.002993772689269646
5.6.1,13.b.1,0.0024965512704555885
5.6.1,15.c.1,0.0
5.6.1,17.18.2,0.0
5.6.1,17.16.1,0.0
5.6.1,16.3.1,0.0
5.6.1,16.3.2,0.0
5.6.1,17.11.1,0.0
5.6.1,17.12.1,0.0
5.6.1,17.10.1,0.0
5.6.1,17.9.1,0.0
5.6.1,16.5.1,0.0
5.6.1,16.a.1,0.0
5.6.1,17.6.1,0.0
5.6.1,17.3.1,0.0
5.6.1,9.4.1,0.0
5.6.1,15.9.1,0.0
5.6.1,10.b.1,0.0
5.6.1,6.5.1,0.0
5.6.1,10.4.2,0.0
5.6.1,7.2.1,0.0
5.6.1,7.3.1,0.0
5.6.1,8.2.1,0.0
5.6.1,8.3.1,0.0
5.6.1,8.4.1,0.0
5.6.1,8.4.2,0.0
5.6.1,8.5.2,0.0
5.6.1,8.8.2,0.0
5.6.1,8.9.1,0.0
5.6.1,8.10.1,0.0
5.6.1,9.a.1,0.0
5.6.1,8.b.1,0.0
5.6.1,9.1.1,0.0
5.6.1,9.1.2,0.0
5.6.1,9.2.2,0.0
5.6.1,10.7.2,0.0
5.6.1,11.5.1,0.0
5.6.1,15.8.1,0.0
5.6.1,11.6.2,0.0
5.6.1,15.7.1,0.0
5.6.1,15.5.1,0.0
5.6.1,14.b.1,0.0
5.6.1,14.6.1,0.0
5.6.1,13.2.1,0.0
5.6.1,13.1.2,0.0
5.6.1,13.1.1,0.0
5.6.1,9.3.2,0.0
5.6.1,12.5.1,0.0
5.6.1,12.4.1,0.0
5.6.1,12.2.2,0.0
5.6.1,12.2.1,0.0
5.6.1,11.b.1,0.0
5.6.1,9.5.2,0.0
5.6.2,14.c.1,0.26642384241915834
5.6.2,16.10.2,0.1964112264445082
5.6.2,5.a.2,0.14993200487859837
5.6.2,16.2.3,0.14800840088454442
5.6.2,7.1.1,0.14667704118904448
5.6.2,13.3.1,0.14299343607072817
5.6.2,12.8.1,0.14299343607072817
5.6.2,17.18.3,0.13325721228232934
5.6.2,16.a.1,0.12744369275687342
5.6.2,10.3.1,0.11882568976837235
5.6.2,16.b.1,0.11882568976837235
5.6.2,17.16.1,0.11487523593291543
5.6.2,16.7.1,0.11223105544384449
5.6.2,10.7.2,0.11119683023011458
5.6.2,17.5.1,0.10656342703704083
5.6.2,15.9.1,0.1024468768545122
5.6.2,17.15.1,0.10083448406334271
5.6.2,14.2.1,0.09684932862030154
5.6.2,14.b.1,0.09626198573187109
5.6.2,11.5.2,0.09052344862161542
5.6.2,13.1.2,0.0896500396584605
5.6.2,6.5.1,0.0886455410319994
5.6.2,11.b.1,0.08665061844479893
5.6.2,16.7.2,0.08433519701429751
5.6.2,11.3.2,0.08107371072080431
5.6.2,16.10.1,0.07914712610157097
5.6.2,9.1.1,0.07894700267891394
5.6.2,12.7.1,0.07424285446758143
5.6.2,16.8.1,0.07361607186553623
5.6.2,12.6.1,0.07191300689171357
5.6.2,6.b.1,0.07190143481239268
5.6.2,5.a.1,0.07157587652518256
5.6.2,11.a.1,0.07103273256910371
5.6.2,8.5.1,0.06955538063033165
5.6.2,11.b.2,0.06929504842052531
5.6.2,13.1.3,0.06929504842052531
5.6.2,9.5.2,0.06906999501133068
5.6.2,14.4.1,0.06754514375420598
5.6.2,14.1.1,0.0664383060098396
5.6.2,16.6.2,0.06541902931512798
5.6.2,17.1.2,0.06263278809957551
5.6.2,6.6.1,0.061544763824056756
5.6.2,17.2.1,0.06134291183259024
5.6.2,15.8.1,0.0599734695414276
5.6.2,17.13.1,0.05976564887099187
5.6.2,10.7.3,0.05910733371079148
5.6.2,10.7.1,0.05798216037058539
5.6.2,8.6.1,0.057863266482737055
5.6.2,12.4.1,0.05687085301086044
5.6.2,16.1.2,0.056588520981182014
5.6.2,13.a.1,0.05648707833254299
5.6.2,17.12.1,0.055672379117877036
5.6.2,13.b.1,0.05538620464632703
5.6.2,17.14.1,0.055008120856026126
5.6.2,6.2.1,0.05486803977522717
5.6.2,8.8.2,0.05441051928551093
5.6.2,11.6.1,0.05433040935677639
5.6.2,11.2.1,0.0536469330517932
5.6.2,12.c.1,0.052924223484814126
5.6.2,15.3.1,0.05227048442303699
5.6.2,17.18.2,0.05171006953408851
5.6.2,16.3.3,0.051399960814987926
5.6.2,11.1.1,0.051055263605632395
5.6.2,14.6.1,0.050075922320233
5.6.2,10.6.1,0.0494629665847377
5.6.2,14.3.1,0.048789922324680296
5.6.2,12.b.1,0.04872338355736355
5.6.2,11.7.1,0.04823315078421848
5.6.2,12.1.1,0.048163028091387616
5.6.2,15.2.1,0.04753031075279684
5.6.2,17.6.1,0.046959711977091916
5.6.2,9.3.1,0.046585351578109134
5.6.2,5.c.1,0.04591331940920767
5.6.2,11.5.1,0.04435242062564408
5.6.2,13.1.1,0.04435242062564408
5.6.2,17.4.1,0.044058035307470045
5.6.2,11.7.2,0.04397028044445685
5.6.2,17.19.2,0.04387572860810528
5.6.2,10.a.1,0.041660169870750385
5.6.2,17.19.1,0.041259252606573406
5.6.2,17.7.1,0.04119942643890561
5.6.2,9.3.2,0.04073977720736969
5.6.2,15.4.2,0.040716136589154725
5.6.2,6.3.2,0.03993723830336661
5.6.2,14.a.1,0.03993505191333717
5.6.2,14.7.1,0.039608038528273784
5.6.2,16.6.1,0.03861787332254358
5.6.2,13.2.1,0.03780882228429702
5.6.2,15.6.1,0.035146011130586366
5.6.2,16.1.3,0.034635611768500565
5.6.2,17.9.1,0.03413629796206169
5.6.2,8.a.1,0.03363323130846308
5.6.2,16.2.1,0.03302803366063786
5.6.2,11.3.1,0.03284284721532896
5.6.2,12.5.1,0.032438389920718236
5.6.2,8.1.1,0.032275925416065464
5.6.2,8.4.2,0.03221643337912605
5.6.2,8.3.1,0.03220797326673424
5.6.2,6.5.2,0.031197675476194654
5.6.2,12.2.2,0.031193263159598125
5.6.2,16.9.1,0.030868223704842705
5.6.2,17.11.1,0.030546663827366316
5.6.2,16.4.1,0.0295974460790147
5.6.2,10.7.4,0.028867188721074064
5.6.2,6.3.1,0.028560974967929642
5.6.2,14.5.1,0.028190369040009582
5.6.2,10.1.1,0.027743054107166647
5.6.2,17.1.1,0.02760397972291386
5.6.2,16.5.2,0.02733461676950589
5.6.2,10.2.1,0.026661048157982103
5.6.2,10.b.1,0.025767603264170217
5.6.2,15.4.1,0.025425177900370736
5.6.2,8.b.1,0.024945299565198437
5.6.2,17.8.1,0.024846535205955263
5.6.2,13.2.2,0.024630449590552113
5.6.2,16.5.1,0.024470966955026867
5.6.2,15.1.2,0.023299874816385787
5.6.2,7.a.1,0.022785960261934253
5.6.2,12.4.2,0.022382581975274356
5.6.2,7.b.1,0.021840994133417953
5.6.2,12.a.1,0.021840994133417953
5.6.2,11.6.2,0.021529760912120964
5.6.2,9.2.2,0.021295538587946312
5.6.2,8.10.2,0.02076395592415901
5.6.2,15.5.1,0.019739546397265353
5.6.2,10.4.1,0.019553285640932474
5.6.2,17.17.1,0.01938972707096292
5.6.2,16.1.1,0.01914739931891277
5.6.2,16.1.4,0.018775041178991893
5.6.2,8.8.1,0.01871950940059965
5.6.2,15.b.1,0.017445932020308395
5.6.2,15.a.1,0.017445932020308395
5.6.2,6.4.2,0.01699333986512791
5.6.2,12.3.1,0.015430533564825323
5.6.2,16.2.2,0.015156535629994538
5.6.2,6.a.1,0.014774307256877976
5.6.2,10.5.1,0.013956610573931577
5.6.2,17.10.1,0.012636572052182134
5.6.2,10.c.1,0.01197838967331597
5.6.2,8.7.1,0.011936145804388783
5.6.2,9.4.1,0.011619967405257867
5.6.2,8.5.2,0.01127658246060603
5.6.2,9.1.2,0.011018857137198693
5.6.2,9.5.1,0.010973759900161967
5.6.2,17.3.2,0.009479785575920502
5.6.2,7.2.1,0.009162070391850094
5.6.2,16.3.2,0.008446383735663813
5.6.2,8.2.1,0.00844298732651275
5.6.2,10.4.2,0.007811779565701785
5.6.2,6.1.1,0.007738823750176189
5.6.2,9.2.1,0.007677125971541641
5.6.2,8.9.1,0.0072740483874659
5.6.2,6.4.1,0.007146614575249571
5.6.2,8.4.1,0.0069977060485699035
5.6.2,12.2.1,0.0069977060485699035
5.6.2,16.3.1,0.006562603914430319
5.6.2,11.4.1,0.006350095260588512
5.6.2,7.1.2,0.0043901164110120875
5.6.2,9.c.1,0.0
5.6.2,15.7.1,0.0
5.6.2,15.c.1,0.0
5.6.2,8.10.1,0.0
5.6.2,16.4.2,0.0
5.6.2,5.b.1,0.0
5.6.2,17.3.1,0.0
5.6.2,9.a.1,0.0
5.6.2,15.1.1,0.0
5.6.2,7.3.1,0.0
5.6.2,9.b.1,0.0
5.a.1,5.a.2,0.30250343659239015
5.a.1,15.3.1,0.20313211952612936
5.a.1,8.3.1,0.19917760784896688
5.a.1,11.3.1,0.1819559222540521
5.a.1,16.7.1,0.15173809345001094
5.a.1,16.7.2,0.1397951947596303
5.a.1,16.b.1,0.13861193826341384
5.a.1,10.3.1,0.13861193826341384
5.a.1,15.1.1,0.10588096450371297
5.a.1,16.a.1,0.10548292446028074
5.a.1,11.5.1,0.09580936475352095
5.a.1,13.1.1,0.09580936475352095
5.a.1,15.9.1,0.08386560248655268
5.a.1,16.10.1,0.08209376320652766
5.a.1,10.6.1,0.07810192468683995
5.a.1,15.2.1,0.07499122857400081
5.a.1,12.c.1,0.07199198305963242
5.a.1,16.6.2,0.06676907846934477
5.a.1,6.6.1,0.06380940426960108
5.a.1,6.4.1,0.06020699698796718
5.a.1,13.3.1,0.059137780310410566
5.a.1,12.8.1,0.059137780310410566
5.a.1,14.b.1,0.058577648645153316
5.a.1,5.b.1,0.05767893757546962
5.a.1,8.8.2,0.05724512381240584
5.a.1,11.3.2,0.05149177637712173
5.a.1,7.1.1,0.05067259459598505
5.a.1,13.1.2,0.04974818137438803
5.a.1,11.b.1,0.048083756560702615
5.a.1,6.4.2,0.04729128246094203
5.a.1,9.1.1,0.045551473324826994
5.a.1,16.8.1,0.045474836247910363
5.a.1,8.5.1,0.045201240951061004
5.a.1,10.7.1,0.04345290695245174
5.a.1,9.5.2,0.04334704299463117
5.a.1,17.15.1,0.041496854083626994
5.a.1,10.7.4,0.04137680873997601
5.a.1,15.6.1,0.040984360789702676
5.a.1,11.a.1,0.04091003707525885
5.a.1,15.4.2,0.04059696038538811
5.a.1,12.4.2,0.03745482335862392
5.a.1,6.5.1,0.03641605371621593
5.a.1,17.19.2,0.034476736668356336
5.a.1,12.5.1,0.03413302073529842
5.a.1,11.6.2,0.033914299006789564
5.a.1,16.6.1,0.033536361344292845
5.a.1,6.3.1,0.03263762383580507
5.a.1,16.1.2,0.03224162889128678
5.a.1,16.2.3,0.03154290083131787
5.a.1,16.1.1,0.030953722946525743
5.a.1,11.4.1,0.030281006416836537
5.a.1,17.1.2,0.02964676962624516
5.a.1,11.5.2,0.029510649409017604
5.a.1,16.1.4,0.029266043717742364
5.a.1,14.2.1,0.029032104222151994
5.a.1,11.7.1,0.027288217504112693
5.a.1,10.2.1,0.0254519701710119
5.a.1,11.6.1,0.02340591358687978
5.a.1,14.5.1,0.023203963946446998
5.a.1,13.2.1,0.02273180175025485
5.a.1,16.4.1,0.02267631315377006
5.a.1,9.4.1,0.021907987238931167
5.a.1,15.4.1,0.020927888900457013
5.a.1,6.1.1,0.020888459658367643
5.a.1,6.2.1,0.02086889739315327
5.a.1,12.7.1,0.02085640665247413
5.a.1,7.1.2,0.020803399564727067
5.a.1,14.1.1,0.01966914959227984
5.a.1,16.5.2,0.019319272523055205
5.a.1,15.1.2,0.019178516408523055
5.a.1,11.b.2,0.017845267756701474
5.a.1,13.1.3,0.017845267756701474
5.a.1,14.c.1,0.01756926962157183
5.a.1,14.3.1,0.01693197523658485
5.a.1,14.4.1,0.01682965433357169
5.a.1,8.1.1,0.01575118714041281
5.a.1,6.b.1,0.015389245354157616
5.a.1,16.1.3,0.015127339152171248
5.a.1,9.2.2,0.014622274018708354
5.a.1,10.4.1,0.014569769300882853
5.a.1,7.a.1,0.014338260911879343
5.a.1,12.6.1,0.014080210403471037
5.a.1,17.17.1,0.013820622431177196
5.a.1,16.2.1,0.013738803687048192
5.a.1,5.c.1,0.013714471791072536
5.a.1,8.8.1,0.013628738991367137
5.a.1,11.2.1,0.01341297070210711
5.a.1,7.b.1,0.013182036060270266
5.a.1,12.a.1,0.013182036060270266
5.a.1,6.5.2,0.012965879313791107
5.a.1,13.b.1,0.012952670429522415
5.a.1,14.7.1,0.012895438392899663
5.a.1,11.7.2,0.012844585740702196
5.a.1,15.5.1,0.012817860841377699
5.a.1,6.3.2,0.012568857991199715
5.a.1,10.7.2,0.012280915939243124
5.a.1,9.c.1,0.012101867470135122
5.a.1,9.1.2,0.011864409388315806
5.a.1,17.5.1,0.011848605621463247
5.a.1,17.18.3,0.010780059519833967
5.a.1,8.6.1,0.01024383982041002
5.a.1,17.8.1,0.010141939732667943
5.a.1,10.5.1,0.01000920016744368
5.a.1,8.7.1,0.009951168632279794
5.a.1,17.13.1,0.009904831494992387
5.a.1,17.16.1,0.009247075919455311
5.a.1,17.14.1,0.008762429235761746
5.a.1,12.1.1,0.008732086158920859
5.a.1,8.4.2,0.008225596722887835
5.a.1,11.1.1,0.008112462050057433
5.a.1,12.2.2,0.007964357823296967
5.a.1,17.18.2,0.0077751623355738495
5.a.1,16.2.2,0.00755909108546583
5.a.1,9.2.1,0.0071331058405621275
5.a.1,17.19.1,0.006647179327544631
5.a.1,17.2.1,0.006584105606203101
5.a.1,13.a.1,0.006086393598396732
5.a.1,16.10.2,0.005982804210456085
5.a.1,12.b.1,0.005478855771071907
5.a.1,8.b.1,0.005455458375746779
5.a.1,16.5.1,0.005404326906619023
5.a.1,10.4.2,0.005363845620138114
5.a.1,17.4.1,0.00510293410880054
5.a.1,8.9.1,0.004994620272580174
5.a.1,10.1.1,0.004984020868666495
5.a.1,17.7.1,0.003944617993318064
5.a.1,14.a.1,0.0039427123947875075
5.a.1,9.3.1,0.0037550329975023474
5.a.1,15.b.1,0.0034287948926236237
5.a.1,15.a.1,0.0034287948926236237
5.a.1,17.6.1,0.0033170625911466607
5.a.1,15.8.1,0.002999707572418507
5.a.1,12.4.1,0.0028674408679308953
5.a.1,10.c.1,0.0028585018895576184
5.a.1,12.3.1,0.0025933078763517334
5.a.1,17.1.1,0.0020288398723230885
5.a.1,17.11.1,0.0
5.a.1,8.5.2,0.0
5.a.1,9.3.2,0.0
5.a.1,8.2.1,0.0
5.a.1,16.3.1,0.0
5.a.1,17.9.1,0.0
5.a.1,17.10.1,0.0
5.a.1,13.2.2,0.0
5.a.1,17.12.1,0.0
5.a.1,8.10.1,0.0
5.a.1,14.6.1,0.0
5.a.1,7.3.1,0.0
5.a.1,8.a.1,0.0
5.a.1,7.2.1,0.0
5.a.1,8.10.2,0.0
5.a.1,17.3.2,0.0
5.a.1,9.5.1,0.0
5.a.1,12.2.1,0.0
5.a.1,16.9.1,0.0
5.a.1,10.7.3,0.0
5.a.1,10.a.1,0.0
5.a.1,8.4.1,0.0
5.a.1,10.b.1,0.0
5.a.1,15.c.1,0.0
5.a.1,9.b.1,0.0
5.a.1,16.4.2,0.0
5.a.1,9.a.1,0.0
5.a.1,15.7.1,0.0
5.a.1,16.3.3,0.0
5.a.1,16.3.2,0.0
5.a.1,17.3.1,0.0
5.a.1,6.a.1,0.0
5.a.2,11.3.1,0.25603666001208086
5.a.2,15.3.1,0.2466924354655999
5.a.2,16.b.1,0.1753502824722329
5.a.2,10.3.1,0.1753502824722329
5.a.2,15.1.1,0.1734377080401703
5.a.2,14.b.1,0.1467224138917463
5.a.2,16.a.1,0.11333589351311943
5.a.2,14.c.1,0.10714708352496413
5.a.2,10.6.1,0.10258813342197376
5.a.2,11.3.2,0.10115439092939546
5.a.2,16.10.1,0.09254793600832495
5.a.2,16.10.2,0.09004134500835989
5.a.2,6.5.1,0.08890348681042898
5.a.2,16.8.1,0.08850141123344489
5.a.2,17.7.1,0.08792572658790458
5.a.2,16.2.3,0.08037348388846645
5.a.2,16.7.1,0.07706671507767117
5.a.2,12.8.1,0.07376919146751866
5.a.2,13.3.1,0.07376919146751866
5.a.2,12.5.1,0.07249612164295736
5.a.2,8.8.2,0.06951858964902397
5.a.2,17.15.1,0.06451726857609863
5.a.2,17.1.2,0.06168853161260045
5.a.2,12.4.1,0.058441354883926995
5.a.2,6.b.1,0.05767323934811355
5.a.2,13.1.2,0.05512290660490198
5.a.2,15.6.1,0.05421017860247814
5.a.2,11.b.1,0.05327865961896298
5.a.2,16.7.2,0.05243257869151584
5.a.2,12.7.1,0.050625267402929906
5.a.2,17.16.1,0.05059523682545981
5.a.2,17.13.1,0.05019572588869271
5.a.2,11.5.2,0.049481306842484626
5.a.2,15.8.1,0.04889630470565513
5.a.2,17.1.1,0.04881805671547501
5.a.2,15.4.2,0.0483886670306356
5.a.2,11.a.1,0.04803238332590605
5.a.2,11.b.2,0.04418853428248927
5.a.2,13.1.3,0.04418853428248927
5.a.2,5.c.1,0.042479447725817604
5.a.2,14.a.1,0.04153767688547092
5.a.2,14.4.1,0.041253403404618486
5.a.2,6.5.2,0.04054115928526181
5.a.2,11.7.2,0.03827843933695544
5.a.2,11.7.1,0.03767076545625207
5.a.2,17.5.1,0.036475902865933184
5.a.2,16.6.2,0.03636414818814616
5.a.2,13.2.2,0.03602630620407644
5.a.2,8.9.1,0.03596480242307873
5.a.2,14.1.1,0.03579818980405973
5.a.2,15.2.1,0.03511755428495282
5.a.2,11.4.1,0.034546934714631355
5.a.2,17.19.1,0.032527882475711395
5.a.2,14.2.1,0.03103692102295176
5.a.2,17.19.2,0.03064142685935647
5.a.2,12.3.1,0.02967361426839368
5.a.2,13.a.1,0.029157723866433886
5.a.2,12.b.1,0.028821297206956475
5.a.2,6.4.2,0.02865409708678574
5.a.2,14.7.1,0.028036607569428152
5.a.2,16.4.1,0.026952304178634062
5.a.2,6.3.2,0.026891651909755593
5.a.2,10.7.4,0.02663861214026611
5.a.2,11.2.1,0.026620335975295385
5.a.2,15.9.1,0.026016296231127348
5.a.2,17.11.1,0.025783622178289452
5.a.2,16.6.1,0.024782246464063136
5.a.2,10.c.1,0.024715666017729936
5.a.2,8.b.1,0.024597196640196564
5.a.2,9.3.2,0.02434719695929178
5.a.2,6.6.1,0.024289361311690655
5.a.2,17.6.1,0.024241369351944864
5.a.2,17.4.1,0.024103434629107558
5.a.2,10.7.3,0.02383249454057373
5.a.2,12.1.1,0.02305627291993602
5.a.2,16.2.1,0.023054317017373045
5.a.2,16.1.2,0.022777036345900906
5.a.2,10.7.1,0.022159390355113828
5.a.2,12.4.2,0.021832811293132352
5.a.2,17.2.1,0.021768732970375182
5.a.2,14.6.1,0.021632308073341003
5.a.2,8.10.2,0.021407538957124002
5.a.2,16.2.2,0.021370313399691046
5.a.2,12.c.1,0.02019070203304063
5.a.2,14.3.1,0.019949778929116285
5.a.2,7.a.1,0.019879925885578766
5.a.2,12.6.1,0.01935538714032719
5.a.2,17.14.1,0.019051747039145504
5.a.2,14.5.1,0.018228146547757947
5.a.2,17.18.3,0.01693603663335615
5.a.2,16.5.2,0.01653702702502982
5.a.2,15.4.1,0.01644014904923774
5.a.2,17.17.1,0.016190403395838496
5.a.2,9.3.1,0.016107949429040595
5.a.2,17.10.1,0.016072348193305254
5.a.2,17.12.1,0.016016394927733327
5.a.2,11.6.1,0.015700501071323533
5.a.2,6.3.1,0.015606712490704385
5.a.2,15.1.2,0.015065908931334462
5.a.2,6.1.1,0.014954725873065157
5.a.2,17.18.2,0.014871797119447938
5.a.2,6.a.1,0.014844136143578705
5.a.2,9.1.1,0.014392674897638492
5.a.2,9.a.1,0.014274871744935583
5.a.2,16.1.1,0.01282264259609317
5.a.2,10.b.1,0.012770579651205274
5.a.2,10.a.1,0.01198522039077247
5.a.2,11.5.1,0.011379909872974981
5.a.2,13.1.1,0.011379909872974981
5.a.2,16.4.2,0.011280571758462117
5.a.2,6.4.1,0.010966926933108004
5.a.2,17.8.1,0.010574507408992084
5.a.2,10.7.2,0.010331262693970247
5.a.2,13.b.1,0.009987321335025213
5.a.2,6.2.1,0.009930537975741366
5.a.2,8.1.1,0.009566106813602412
5.a.2,13.2.1,0.009134307553448356
5.a.2,10.2.1,0.008873534607137534
5.a.2,7.2.1,0.008760951664436259
5.a.2,7.3.1,0.008758339516081582
5.a.2,15.a.1,0.008705718562656822
5.a.2,15.b.1,0.008705718562656822
5.a.2,10.5.1,0.008337839192593595
5.a.2,7.1.2,0.008180290137715759
5.a.2,9.2.2,0.007983977428574755
5.a.2,9.1.2,0.007456883002414403
5.a.2,12.a.1,0.00713853946544749
5.a.2,7.b.1,0.00713853946544749
5.a.2,16.1.4,0.007039009808302235
5.a.2,8.a.1,0.006792587947115732
5.a.2,15.5.1,0.006756935683742054
5.a.2,7.1.1,0.006710521118389402
5.a.2,11.6.2,0.006575131073798125
5.a.2,8.3.1,0.005725594071582962
5.a.2,8.5.1,0.005684653492473079
5.a.2,16.5.1,0.005634828880966414
5.a.2,8.6.1,0.005593287733730586
5.a.2,10.1.1,0.00536289452184844
5.a.2,9.4.1,0.005213738030500142
5.a.2,8.7.1,0.004508051279714992
5.a.2,8.4.2,0.00449129721465144
5.a.2,12.2.2,0.004348656919774554
5.a.2,9.2.1,0.0038376739628651338
5.a.2,12.2.1,0.0034980426792433953
5.a.2,8.4.1,0.0034980426792433953
5.a.2,8.8.1,0.003247637877392422
5.a.2,10.4.2,0.0029287388751401034
5.a.2,9.5.2,0.0027596053613379926
5.a.2,10.4.1,0.0017678464617132787
