Var1,Var2,value
2.2.2,3.2.2,0.998540672759348
3.2.2,17.1.1,0.998575581772621
15.5.1,3.3.2,0.998681027168552
3.2.1,3.3.2,-0.998687688285987
7.1.2,3.2.1,0.998757623410098
2.2.2,3.2.1,0.998778279952998
3.2.2,3.3.2,-0.999000080674371
15.5.1,1.2.1,0.999271407653611
15.5.1,16.3.2,0.999271407653611
15.5.1,3.4.2,-0.999271407653611
15.5.1,3.6.1,-0.999271407653611
3.4.1,15.5.1,0.999271407653611
3.8.1,15.5.1,0.999271407653611
3.d.2,15.5.1,-0.999271407653611
6.5.1,15.5.1,0.999271407653611
4.3.1,3.2.1,0.999272412534402
4.3.1,3.2.2,0.999301671035621
4.3.1,15.5.1,-0.999350193393994
3.2.2,16.3.2,-0.999358488571288
3.2.2,1.2.1,-0.999358488571289
3.4.1,3.2.2,-0.999358488571289
3.4.2,3.2.2,0.999358488571289
3.6.1,3.2.2,0.999358488571289
3.8.1,3.2.2,-0.999358488571289
3.d.2,3.2.2,0.999358488571289
6.5.1,3.2.2,-0.999358488571289
3.2.1,1.2.1,-0.999381011361172
3.2.1,16.3.2,-0.999381011361172
3.4.1,3.2.1,-0.999381011361173
3.4.2,3.2.1,0.999381011361173
3.6.1,3.2.1,0.999381011361173
3.8.1,3.2.1,-0.999381011361173
3.d.2,3.2.1,0.999381011361173
6.5.1,3.2.1,-0.999381011361173
4.3.1,3.3.2,-0.999406657660252
1.2.1,3.3.2,0.99951551029625
3.3.2,16.3.2,0.99951551029625
3.4.1,3.3.2,0.99951551029625
3.4.2,3.3.2,-0.99951551029625
3.6.1,3.3.2,-0.99951551029625
3.8.1,3.3.2,0.99951551029625
3.d.2,3.3.2,-0.99951551029625
6.5.1,3.3.2,0.99951551029625
15.5.1,3.2.1,-0.999633101801634
15.5.1,3.2.2,-0.999639012278037
3.2.1,3.2.2,0.999767375808905
3.d.2,4.3.1,0.999891094600458
4.3.1,1.2.1,-0.999891094600458
4.3.1,16.3.2,-0.999891094600458
4.3.1,3.4.1,-0.999891094600458
4.3.1,3.4.2,0.999891094600458
4.3.1,3.6.1,0.999891094600458
4.3.1,3.8.1,-0.999891094600458
6.5.1,4.3.1,-0.999891094600458
1.2.1,16.3.2,1
1.5.4,11.b.2,1
11.5.1,1.5.1,1
11.5.2,1.5.2,1
11.b.1,1.5.3,1
12.a.1,7.b.1,1
13.1.1,1.5.1,1
13.1.1,11.5.1,1
13.1.2,1.5.3,1
13.1.2,11.b.1,1
13.1.3,1.5.4,1
13.1.3,11.b.2,1
3.4.1,1.2.1,1
3.4.1,16.3.2,1
3.4.1,3.4.2,-1
3.4.1,3.6.1,-1
3.4.2,1.2.1,-1
3.4.2,16.3.2,-1
3.6.1,1.2.1,-1
3.6.1,16.3.2,-1
3.6.1,3.4.2,1
3.8.1,1.2.1,1
3.8.1,16.3.2,1
3.8.1,3.4.1,1
3.8.1,3.4.2,-1
3.8.1,3.6.1,-1
3.d.2,1.2.1,-1
3.d.2,16.3.2,-1
3.d.2,3.4.1,-1
3.d.2,3.4.2,1
3.d.2,3.6.1,1
3.d.2,3.8.1,-1
6.5.1,1.2.1,1
6.5.1,16.3.2,1
6.5.1,3.4.1,1
6.5.1,3.4.2,-1
6.5.1,3.6.1,-1
6.5.1,3.8.1,1
6.5.1,3.d.2,-1
