Target,1.1,1.2,1.3,1.4,1.5,1.a,10.4,10.5,10.6,10.7,10.a,10.b,10.c,11.1,11.5,11.a,11.b,12.1,12.2,12.3,12.4,12.6,12.8,12.a,12.b,12.c,13.1,13.3,14.1,14.4,14.5,14.6,14.7,14.b,15.1,15.2,15.3,15.4,15.5,15.6,15.8,15.a,15.b,16.10,16.2,16.3,16.5,16.6,16.8,16.9,16.a,17.1,17.10,17.12,17.13,17.17,17.18,17.19,17.3,17.4,17.6,17.8,17.9,2.1,2.2,2.3,2.5,2.a,2.c,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,3.b,3.c,3.d,4.1,4.3,4.5,4.7,4.b,5.2,5.3,5.5,5.a,6.2,6.4,6.5,6.6,6.a,6.b,7.1,7.2,7.3,7.a,7.b,8.1,8.10,8.2,8.3,8.4,8.5,8.6,8.8,8.a,8.b,9.1,9.2,9.4,9.5,9.a,9.b,9.c
3.b,0.5032364681487991,,,-0.07096687036291512,-0.13486915789831722,0.40723023612348397,0.9174235347384493,0.04312091894011142,-0.8411910241920599,0.5638760540930623,-0.8207909305534338,-0.181245769198131,0.006804017862645569,-0.8873565094161139,1.0,,0.13106907387682804,,-0.9616568162586371,,,,,-0.13294415704429718,,0.9740265257724345,-0.13486915789831722,,1.0,,,,0.4368764906691884,,-0.9271787678326793,,,-0.5498987526279759,0.1600102109752972,0.42365927286816174,,-0.5378365638803251,-0.5378365638803251,,-0.4851901590607583,1.0,,0.5354135727210484,-0.8411910241920599,,,-0.23751574213710405,-0.1661184601111957,0.14356344018874917,0.5105731893171465,-0.18319775992915432,,,-0.32730590093648987,0.042067325033902,-0.7366329233646974,-0.4405078988030283,0.6002507305874183,-0.30404920750003755,,,,0.19754370251701553,-0.6815296202312201,0.5928842274898053,0.22420069426748096,-0.2596785118674844,1.0,,0.9999999999999999,,-1.0,,1.0,1.0,-0.5471635059665997,,0.5296363742050544,-1.0,,0.24215893313486922,,,-1.0,,,-0.6727018191952603,,-0.7697050977003136,0.3228822625104247,,0.1232234215052443,0.491281284526003,-0.00553538054454522,0.5958242660235584,-0.13294415704429718,-0.6006040428062316,-0.5579050365427505,-0.3972826684919456,0.8070710722928685,-0.9616568162586371,-0.7939552555081292,-0.7312919955629776,-0.800052852376763,0.555075745610637,,-0.22160461591336486,0.19419569509034304,-0.564098320423791,0.7071396501689726,0.32811724233716494,8.383535233859932e-16,0.9632644374755573
3.c,-1.0,,,1.0,-0.9999999999999999,-1.0,,-0.9999999999999999,,1.0,-0.9999999999999999,1.0,1.0,,,,1.0,,,,,,,1.0,,0.9999999999999999,-0.9999999999999999,,,,,,,,-1.0,,,,-0.9999999999999998,,,1.0,1.0,,,,,0.9999999999999999,,,,0.9999999999999999,,1.0,0.9999999999999998,,,,-1.0,-0.9999999999999999,,,1.0,-1.0,,,,-1.0000000000000002,-1.0,,-1.0,-1.0,,,,,,,1.0,1.0,,,,,,-1.0,,,,,,1.0,,-0.9999999999999998,0.9999999999999998,,1.0,-1.0,1.0000000000000002,1.0,1.0,1.0,-0.9999999999999998,1.0,-1.0,,,,1.0,1.0000000000000002,,0.9999999999999998,-0.9999999999999998,-1.0,-1.0,1.0,,
3.d,0.0890988366974389,,,-0.38261745389019003,-0.7464573154831254,-0.29716357701692586,-0.28652995645497203,-0.7459171828280532,0.38124642583151164,-0.5354398333291546,0.9867540129779862,0.5619262320027936,-1.0,1.0000000000000002,1.0,,-0.48068629239850796,,0.36244667267661773,,,,,-0.42803711117289,,-0.8570768263711408,-0.7464573154831254,,,,,,0.36207557969381415,,0.792405815693073,,,0.030482419838744734,0.3079621005448829,,,0.634347089790781,0.634347089790781,,-0.5823265379244769,,,-0.5618310996100405,0.38124642583151164,,,-0.0995928085856533,-0.1323351828295324,-0.3031594540858024,0.27324825107779455,0.5012253068442287,,,0.5436096704029385,-0.12313088949972893,-0.07728224870933949,-0.33578230249318863,-0.3373624359459546,0.8092534705012332,,,,0.09386954255804929,0.7827783878270012,0.22172188580947388,0.2119179382395389,0.7942426593786556,,,,,1.0,,-0.5471635059665997,,1.0,,0.8848292646152918,-1.0,,0.4963098908998113,,,,,,0.030849154263285473,,,-0.507534974787174,,-0.4785604972565288,-0.000406958664322259,-0.6758310771823629,-0.29869166739815106,-0.42803711117289,0.920168116571745,-0.12411827285535185,0.43151708788020304,-0.34566546241213947,0.36244667267661773,0.13193868352019847,0.10194205754864592,0.4944548457306618,0.18344591217603667,,-0.2533780566403326,0.11210268030451422,-0.09557252536737029,0.0876240707018034,0.1938388202254334,1.5855550163205934e-16,-0.8602918517835609
4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.3,0.8658866141183594,,,-0.9493906133501734,-0.9513573346625003,-0.22734771028616182,0.8645217171352961,-0.9642778002528567,1.0,1.0,1.0,0.7494699664203652,,,-1.0,,-0.8943367890802891,,-0.5204787065606439,,,,,-0.9253952469271002,,-1.0,-0.9513573346625003,,,,,,1.0,,1.0000000000000002,,,-0.9130100559795378,0.8865056605272384,,,0.5873461360445946,0.5873461360445946,,-0.7462493551661163,,,-0.15711698585331738,1.0,,,0.04472812965805909,1.0,0.18267451386246875,0.7734773349648126,0.9533971369956457,,,0.9978955897312972,0.3724053168512825,-0.8317098815658086,-0.8983205952005419,0.7672730803857059,0.9937292434237514,,,,0.7658870292317498,0.07029108660292613,0.8818351271263267,0.8674466844378155,0.9528925487325661,,,,,,,0.5296363742050544,,0.8848292646152918,,1.0,,,0.9049255860937182,,,,,,-0.8709424314309813,,,-0.5511690582708412,,-0.9005333569482148,0.8435602118742974,-0.8555721006992208,0.191984189297674,-0.9253952469271002,0.6921621573861373,-0.8306319694269856,0.3989644181599486,0.6943266865319305,-0.5204787065606439,-0.45171668573449836,-0.3764313246700851,1.0,0.9673510260034759,,-0.8299116438451247,0.9257937992721031,-0.8719957346898415,0.791763439397588,0.9327280435495502,,
4.5,1.0,,,,-1.0,-1.0000000000000002,-1.0,1.0,,-1.0,,-1.0,,,,,-1.0,,1.0,,,,,-1.0,,,-1.0,,,,,,,,,,,-1.0,1.0,,,1.0,1.0,,,,,1.0,,,,1.0,,-1.0,0.9999999999999999,1.0,,,1.0,-1.0,-1.0000000000000002,-1.0,1.0,1.0,,,,1.0,-1.0,1.0,1.0,-1.0,,,,,,,-1.0,,-1.0,,,1.0,,-1.0,,,,,,-1.0,,,-1.0,,-1.0,1.0,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-0.9999999999999999,-1.0,-1.0,1.0,1.0,-1.0,,-1.0,,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,,-1.0000000000000002
4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.b,0.8871263484384385,,,-0.7489287199466275,-0.55157240753552,-0.01152168549700475,0.6635285741451585,-0.8375651540837885,0.21516574145596754,-0.7400495643294668,0.2374245074922675,0.3849569328306333,-0.5481487496834573,1.0,1.0000000000000002,,-0.07763659451253598,,-0.5793203208470041,,,,,-0.8947688309182461,,-0.4463565262868078,-0.55157240753552,,-1.0,,,,0.95529802690909,,0.2981547910883469,,,-0.8076115128421855,0.7865022819304469,0.7777777777777777,,0.3196825401248326,0.3196825401248326,,-0.9451294508170359,-1.0000000000000002,,-0.34931625734243826,0.21516574145596754,,,-0.09104986997333953,0.11408153498287486,-0.06618528054687524,0.4229776378656996,0.6439729677877045,,,0.5756810771843118,0.2896495162466578,-0.8609392819623704,-0.8524339004818359,-0.09365856500204393,0.7949660080813854,,,,0.6951829945422682,0.3003757045930554,0.8833185162395769,0.7997626925061725,0.6562479060342239,-1.0,,-1.0,,1.0,,0.24215893313486922,-1.0,0.4963098908998113,,0.9049255860937182,-1.0,,1.0,,,1.0,,,-0.8502713202710966,,-0.25681745853281807,-0.5441664157420316,,-0.6604142909162475,0.74394397287575,-0.8419684428306428,0.3116508838098506,-0.8947688309182461,0.289948702740293,-0.8443345091008212,0.11216919634620182,0.39849089233632545,-0.5793203208470041,-0.6290637860228852,-0.5985691336947715,0.4053978246258019,0.8603234502561936,,-0.8638481966772521,0.6565340066761711,-0.8193843546648989,0.8479739289199418,-0.2660466010446832,-3.4353228470522577e-16,-0.818919809726613
5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5,,,,1.0,1.0,-1.0,,-1.0,,-1.0,-1.0000000000000004,-1.0000000000000002,-1.0,,,,1.0,,,,,,,-1.0000000000000002,,1.0000000000000002,1.0,,-1.0,,,,,,-1.0,,,,-1.0,1.0,,,,,,,,-1.0000000000000002,,,,-1.0,1.0000000000000002,1.0,-1.0,1.0,,,-1.0000000000000002,1.0,,,-1.0,1.0000000000000002,,,,-1.0,,,-1.0,-1.0,,,,,,,-1.0,,,,,,,1.0,,,1.0,,,,,-1.0,-1.0,,1.0,,,,-1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,,,,,1.0,,-1.0000000000000002,-1.0,,,-1.0,,
5.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.4,-0.9655664816664299,,,0.8617315542080657,0.45231330545199455,-0.05703846210401241,-0.9068249633362183,0.6205513217573928,-0.60923365318389,0.69999371501169,-0.9841020784141687,-0.09449095398571672,0.999650725225138,-0.9798637100971986,-1.0,,0.6936889096362286,,0.8759771563299131,,,,,0.8375644255869673,,0.915895002111979,0.45231330545199455,,,,,,-0.9712963660016773,,-0.8916793283125355,,,0.9843113231855459,-0.8912763041818856,,,-0.05858758996440044,-0.05858758996440044,,0.8047590103393822,1.0,,-0.0382209223840266,-0.60923365318389,,,0.026584098408258133,-0.266979445611072,-0.6012971608900536,-0.5035215474634619,-0.4947698541884928,,,-0.4314470808634596,-0.2630111147766959,0.9800600580399015,0.8571578636625843,-0.21480086610123472,-0.4953995431672367,,,,-0.7549380228419074,0.15357703391667607,-0.9375703102782775,-0.9121406457396473,-0.5153330394002165,,,,,-1.0,,-0.6727018191952603,1.0,0.030849154263285473,,-0.8709424314309813,-1.0,,-0.8502713202710966,,,,,,1.0,,-0.9999999999999999,0.3895516092259371,,0.6236573201293835,-0.8432520664684762,0.5994949827548539,-0.5916060867176921,0.8375644255869673,0.1223571008385757,0.9660720698969367,0.10210902416762373,-0.6335547235350613,0.8759771563299131,0.8215814949052803,0.7633051936456812,-0.6086958535766329,-0.9509444454309134,,0.885887863021643,-0.8174843810498873,0.921414514634023,-0.9439091915978923,0.06890722655403174,1.4936864516305026e-15,0.9908978122810419
6.5,,,,-1.0,-1.0,,,1.0,,-1.0,,,,,-1.0,,1.0,,,,,,,,,,-1.0,,,,,,,,1.0000000000000002,,,,1.0,-1.0,,,,,,,,1.0,,,,,,,1.0000000000000002,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
6.6,1.0,,,-0.997282039668054,0.8991021500300511,0.9042538433155779,,0.9975246876199045,,-0.7697050977003134,0.9306373764963579,0.7839942798374612,0.7056404073704063,,,,-0.8271271174706138,,,,,,,-0.11835161494578639,,-0.9998995536713192,0.8991021500300511,,1.0,,,,,,0.9972840042239738,,,,0.9657074686044967,-0.826832290395892,,-1.0000000000000002,-1.0000000000000002,,,,,-0.43098509555782627,,,,0.8145837118918129,-0.826832290395892,-0.8285663048388047,-0.1533489655066702,-0.826832290395892,,,0.9102010891492472,0.31430044583464023,,,0.06116436898845673,-0.5590179582588339,,,,0.9605984358112435,0.9005108717850979,,0.9971191511132713,0.9904681388667352,,,,,,,-0.7697050977003136,-0.9999999999999998,,,,,,-0.25681745853281807,,,-1.0,,,-0.9999999999999999,,1.0,-0.5453205654160534,,-0.9653875789063255,1.0,-1.0,-1.0,-0.11835161494578639,-0.9377228292330085,0.8618709646388855,-0.9736841111969936,-0.027785994290125085,,,,-1.0,-0.9984893118482588,,-0.8961569613157147,0.9924214286690967,1.0,1.0000000000000002,-0.39264414820000954,,
6.a,-0.5342598222697507,,,0.7963941335433878,0.0057736678329245285,0.28207057699749205,0.17811518681463046,0.586061120122265,-0.9429583138131656,0.3038515021488517,-0.7000424720357448,-0.28020698839571234,0.11580602209140069,-0.5691545679749338,1.0,,0.4657738918068482,,-0.05149900615513761,,,,,0.7358417927361754,,0.9072307841529617,0.0057736678329245285,,1.0,,,,-0.6373635102451157,,-0.8984454430410642,,,0.5352427741074374,-0.7724039994569594,0.294711334646092,,-0.5336453919655637,-0.5336453919655637,,0.09512954979119125,1.0,,0.5548224327870941,-0.9429583138131656,,,-0.20010465300364633,-0.42981145789892705,0.4565175937625704,0.3174065067613724,-0.547773858006483,,,-0.8821330744693159,-0.11480706042422328,0.3364541448891721,0.6179346339049865,0.4513404782443645,-0.7208505812181203,,,,-0.5769250752448211,-0.7293458017674384,-0.4708343522664144,-0.772059136127562,-0.8999742717502343,1.0,,0.9999999999999998,,-1.0,,0.3228822625104247,0.9999999999999998,-0.507534974787174,,-0.5511690582708412,-1.0,,-0.5441664157420316,,,-1.0,,,0.3895516092259371,,-0.5453205654160534,1.0,,0.8077143777531806,-0.25043973951941173,0.37104383903179045,-0.212120140381172,0.7358417927361754,-0.1237071981207855,0.4505557864990112,-0.024883559287395985,0.13735916708907342,-0.05149900615513761,0.2175863997904687,0.21050708147347458,-0.8689465998500312,-0.34414179701887104,,0.699589198208905,-0.7115239835956115,0.2724356610520098,-0.172875280346552,0.6859885165470248,-3.2910185191111475e-17,0.6581580800931044
6.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.1,-0.8024253366960761,,,0.883122336659573,0.30979551327163896,0.02753390825711539,-0.17753895725205238,0.6645964113060505,-0.816496580927726,0.5457807031938432,-0.9746554730361605,-0.09287596486995212,-0.39968031050438885,-0.977355554850442,1.0,,0.5795656287030784,,0.2548292187661259,,,,,0.9120102231706977,,0.9755189602290153,0.30979551327163896,,-1.0,,,,-0.95529802690909,,-0.9899481870352108,,,0.6551948710472896,-0.9293944095831298,0.8783100656536799,,-0.42549022236179124,-0.42549022236179124,,0.6968197878373006,1.0,,0.17074016311710682,-0.816496580927726,,,-0.46295185706368924,0.09946347954796977,0.571017217159262,-0.24092918182866296,-0.7946484058695336,,,-0.9358458373669624,0.07083147851434345,0.662460907815729,0.859896777325596,0.010022380683651055,-0.7655100524181476,,,,-0.8977469967074967,-0.4386688815138029,-0.784545319986103,-0.9027667847848906,-0.8374364580280498,1.0,,0.9999999999999999,,-1.0,,0.1232234215052443,1.0,-0.4785604972565288,,-0.9005333569482148,-1.0,,-0.6604142909162475,,,1.0,,,0.6236573201293835,,-0.9653875789063255,0.8077143777531806,,1.0,-0.7122221399395061,0.8046797686204678,-0.4873921447328809,0.9120102231706977,-0.2294503389122289,0.6962756673603028,0.0347168225218027,0.20258682443320086,0.2548292187661259,0.4549420174911233,0.49858990652911533,-0.8480795367382999,-0.5081714170643713,,0.8862404558136879,-0.6692342314260991,0.7248843668777871,-0.5180881745448669,0.3440516892897074,1.3137939831751291e-15,0.9424682329145362
7.2,0.8883491024964125,,,-0.7380554390600121,-0.4123737827989772,0.048884771810278935,0.7215690332540182,-0.48439896467352644,-0.8713416654196134,-0.6730625614957613,-0.4512384819358842,-0.21403329942141022,0.45728065465193113,0.9698149698788001,1.0,,-0.5995226513082915,,-0.6257339380521262,,,,,-0.8088641579730862,,0.6410069293725595,-0.4123737827989772,,,,,,0.7083499153811678,,-0.6145022846870254,,,-0.7773544578335284,0.7971909378502229,,,0.07837563005283806,0.07837563005283806,,-0.9872802383529581,0.9999999999999998,,0.18346469003383975,-0.8713416654196134,,,0.40066679262282623,-0.8015688614160849,0.237013071019411,0.6483623181676265,0.7217240248135232,,,0.570885157386557,0.27042286312542574,-0.7948090654460668,-0.7374638365912397,0.22684258254251882,0.5463122180605242,,,,0.9273390220886504,-0.3201730041401056,0.800362335486776,0.7869625474474423,0.3292067264402208,,,,,-1.0,,0.491281284526003,-1.0,-0.000406958664322259,,0.8435602118742974,1.0,,0.74394397287575,,,,,,-0.8432520664684762,,1.0,-0.25043973951941173,,-0.7122221399395061,1.0,-0.7484039442559889,0.5027018406593338,-0.8088641579730862,0.10117957827681401,-0.8189028422825799,0.010983044080007132,0.2827721281783417,-0.6257339380521262,-0.5526512107167748,-0.549185791252749,-0.925820296102596,0.7718030811446281,,-0.8636141400403825,0.4772226132692148,-0.967992575970919,0.8193648603598778,-0.01558419752908498,3.729629994514719e-15,-0.49721858236933975
7.3,-0.7133520322113543,,,0.7375660517482926,0.7549943924598003,0.08772537481027588,-0.3134303283141925,0.806764556542169,0.13333333333333347,0.7965714733692676,-0.5757937291939887,-0.18232242459082484,0.928915477808664,-0.9112931795128763,-1.0,,0.6760811934122106,,0.22296891391145887,,,,,0.8410862710989604,,0.32567661074402354,0.7549943924598003,,,,,,-0.9750965790349421,,-0.20869967789999444,,,0.535941260186015,-0.7641937150173299,,,-0.3912712312244004,-0.3912712312244004,,0.9131363422740577,0.9999999999999998,,0.14748712775928555,0.13333333333333347,,,-0.22169359269164624,0.5429220272307397,0.00026933952589059984,-0.6305927038853373,-0.8173655348811963,,,-0.6641458567297998,-0.09051613070445858,0.6174810629978051,0.7365025448795398,-0.0026826551295078003,-0.8318418283250332,,,,-0.7702035197704192,-0.20607034034865362,-0.7122973846554456,-0.7005494985900993,-0.619375716173595,,,,,-1.0,,-0.00553538054454522,1.0000000000000002,-0.6758310771823629,,-0.8555721006992208,-1.0,,-0.8419684428306428,,,,,,0.5994949827548539,,-1.0,0.37104383903179045,,0.8046797686204678,-0.7484039442559889,1.0,-0.20891872814954585,0.8410862710989604,-0.6836687889396681,0.6818594664392423,-0.22166435298474207,0.02067137122813841,0.22296891391145887,0.33719981759881845,0.3678750275026592,0.026546593660094746,-0.6559895613365647,,0.7981866005878634,-0.4094409438896086,0.7784208519692409,-0.6732561161324603,0.028393146563923718,0.0,0.903214869797792
7.a,0.626440445694545,,,-0.36849257143520525,-0.27071017687243254,0.12788558421208276,0.40559258180221586,-0.2640970186929968,0.06734198593251427,0.17364269506909882,-0.6451380908066406,-0.5346516246245129,0.8762704226137651,0.9808906338862317,-1.0,,-0.40592940676565054,,-0.7547212355713331,,,,,-0.4873776185487807,,0.4184214387212796,-0.27071017687243254,,,,,,-0.2055509187788484,,-0.3820008762807417,,,-0.5385763893432618,0.5605555315265334,,,-0.44721766628965054,-0.44721766628965054,,-0.4267491396011502,1.0,,0.6113318018722407,0.06734198593251427,,,0.20808905393758761,0.39924741317807705,0.8433508084160105,0.29220313072653814,0.09304434769830704,,,0.20010866206922032,-0.511971703641345,-0.6799877513908023,-0.5953323394511635,0.31388343096940496,0.08686323969909812,,,,0.6190462657503085,-0.40048409296360327,0.6346847447086624,0.5901770801520517,0.07742628071880861,,,,,-1.0,,0.5958242660235584,1.0,-0.29869166739815106,,0.191984189297674,1.0000000000000002,,0.3116508838098506,,,,,,-0.5916060867176921,,-1.0,-0.212120140381172,,-0.4873921447328809,0.5027018406593338,-0.20891872814954585,1.0,-0.4873776185487807,-0.27545776328023125,-0.681397415545247,-0.7857052525159528,0.22400209228069418,-0.7547212355713331,-0.8725073108805352,-0.907128416199998,0.06773397942818558,0.4165317743680659,,-0.5219017325929909,0.2675002138750181,-0.5725749392014393,0.5420124568120296,-0.10079787894693558,-2.676230985776876e-17,-0.46177279859445564
7.b,-0.9396526791749061,,,0.8841939451097599,0.4769957113997283,0.06682996857870821,-0.5334452928088206,0.8189100225732653,-0.7082581920525174,0.6354259177278743,-0.6591863425592156,-0.18896170857196606,0.20772225802302483,-0.9826830031760636,1.0,,0.33649015070558436,,0.5318069703158195,,,,,1.0,,0.866680013273472,0.4769957113997283,,0.9999999999999998,,,,-0.9824108286424802,,-0.7641363834215892,,,0.8454427401886995,-0.9492154686872666,-0.20620037076596875,,-0.38323192053808186,-0.38323192053808186,,0.8624175350263386,1.0,,0.20990705507453616,-0.7082581920525174,,,-0.25530843527299135,-0.202787484541593,0.32431617006298585,-0.37342541239104143,-0.8005824250528484,,,-0.8136743705518087,-0.11349159774250407,0.8885771919826697,0.9748740252853769,0.01139256035216073,-0.8378009661628487,,,,-0.8921779306926818,-0.327501260696588,-0.9575196820268114,-0.9506795225032485,-0.7891432209942248,0.9999999999999998,,1.0,,-1.0,,-0.13294415704429718,1.0,-0.42803711117289,,-0.9253952469271002,-1.0,,-0.8947688309182461,,,-1.0000000000000002,,,0.8375644255869673,,-0.11835161494578639,0.7358417927361754,,0.9120102231706977,-0.8088641579730862,0.8410862710989604,-0.4873776185487807,1.0,-0.23152452137422208,0.8827908232050573,-0.016016754758954335,-0.12509125985484446,0.5318069703158195,0.6456339920282701,0.6405512380224888,-0.7334504825419113,-0.7909533942241577,,0.9577744884121928,-0.7144050488280118,0.8611361616812165,-0.7577402196164428,0.2980159313091645,-1.4385119227178416e-16,0.9950602813521598
8.1,0.06081999186181981,,,0.046544038388758605,-0.6143235360759309,-0.48686118874997486,-0.44276581109220614,-0.5672458198354561,-0.058459476860174144,-0.5591071380545235,-0.11854344443671488,0.12351967053152892,-0.7249493330658763,0.9373717011867846,1.0,,0.307231697459867,,0.5172616564931942,,,,,-0.23152452137422208,,-0.08001653163494128,-0.6143235360759309,,-1.0,,,,0.3869068688168309,,-0.10671638640885779,,,0.22224829421527587,0.00184936122401536,0.8859285951958638,,0.6300647969076869,0.6300647969076869,,-0.3938870882647591,-1.0,,-0.280922896109063,-0.058459476860174144,,,0.21161003365950712,0.11715809291611944,0.3007714890403359,0.16055279550363238,0.5211247487661139,,,0.23454965929450144,-0.07087083785129637,0.05856887861374897,-0.2496815740811302,-0.36591150107079695,0.6576004506619527,,,,0.08214624603115693,0.35805837014446185,0.11621752998619231,-0.04591386785741455,0.16788856720314663,-1.0,,-1.0,,1.0,,-0.6006040428062316,1.0,0.920168116571745,,0.6921621573861373,0.9999999999999999,,0.289948702740293,,,1.0,,,0.1223571008385757,,-0.9377228292330085,-0.1237071981207855,,-0.2294503389122289,0.10117957827681401,-0.6836687889396681,-0.27545776328023125,-0.23152452137422208,1.0,0.04765109595554365,0.4225953440189236,-0.5494323061215025,0.5172616564931942,0.2900589209103248,0.22337440034253084,0.3267713106335449,0.028975392208113866,,-0.03959996059825641,-0.28719762323480325,-0.10656323209440384,-0.048503008396460566,-0.0004333969749778089,2.4925397808633293e-16,-0.9739531932096399
8.10,-0.9644695330486212,,,0.7539996984901887,0.5494846961360165,-0.13067995405867142,-0.7775409647354934,0.714455358399213,-0.32063338209549025,0.3943938491785564,-0.2349198439637847,-0.1263409185912186,0.18834876239415702,-0.9524733150139756,1.0,,0.23073997469450963,,0.8232370861603794,,,,,0.8827908232050573,,0.38668012816413483,0.5494846961360165,,-1.0,,,,-0.998447297494526,,-0.22465611453944664,,,0.9426963264329496,-0.8582185044587982,-0.48794366358350566,,-0.07519144518878886,-0.07519144518878886,,0.8317612339085999,1.0,,-0.09294863024157204,-0.32063338209549025,,,-0.04830033698521009,-0.0912535387560821,0.21424483754447152,-0.5741005825108858,-0.5564021026410914,,,-0.48625891547267575,-0.019215373861768675,0.9977490464624594,0.941564666807853,-0.3211805273895757,-0.5518761118579633,,,,-0.7875353675112485,0.008544445375342375,-0.9876160249207903,-0.8848332043613661,-0.5540016355673109,1.0000000000000002,,1.0,,-1.0,,-0.5579050365427505,-0.9999999999999998,-0.12411827285535185,,-0.8306319694269856,-0.9999999999999999,,-0.8443345091008212,,,1.0,,,0.9660720698969367,,0.8618709646388855,0.4505557864990112,,0.6962756673603028,-0.8189028422825799,0.6818594664392423,-0.681397415545247,0.8827908232050573,0.04765109595554365,1.0,0.1836017361330887,-0.4593855881633445,0.8232370861603794,0.8629865825303975,0.8293024765274927,-0.5556944875749771,-0.918250226060815,,0.8673064641320263,-0.6786348566135711,0.9284377849191473,-0.9343160622000826,0.023483248044875213,-1.2835634194735816e-15,0.9928495973523463
8.2,-0.10605310731984299,,,-0.04007986721382146,-0.1263034137223323,-0.3692377275395214,-0.05147285909810089,-0.1833852539765215,0.09056324361218603,-0.3651739988148712,0.0917339267699363,0.4806710623889732,-0.5163247872913728,0.6404640308067905,1.0,,0.03774538963549631,,0.5057348375306949,,,,,-0.016016754758954335,,-0.2676339965236105,-0.1263034137223323,,-1.0,,,,0.9880207791766801,,0.08715482635935966,,,0.0379161347655373,-0.0662018525840126,0.8385481602338832,,0.8036919002692492,0.8036919002692492,,0.02223434640642561,-0.9999999999999999,,-0.5624685233852892,0.09056324361218603,,,0.06687256529735797,0.0494639227071382,0.023836266842236192,0.04296631442218884,0.44386849986990257,,,0.1144203250655012,0.7030483327888323,0.19151242031856452,0.036427562306146334,-0.16246726179793708,0.34763560202967436,,,,-0.15399257383671153,0.2733250673670517,-0.09410754243535893,-0.09567848757189217,0.1741168681088773,-1.0,,-1.0,,1.0,,-0.3972826684919456,1.0,0.43151708788020304,,0.3989644181599486,-1.0,,0.11216919634620182,,,1.0000000000000002,,,0.10210902416762373,,-0.9736841111969936,-0.024883559287395985,,0.0347168225218027,0.010983044080007132,-0.22166435298474207,-0.7857052525159528,-0.016016754758954335,0.4225953440189236,0.1836017361330887,1.0,-0.14304190708062883,0.5057348375306949,0.6306473120647283,0.6965123202872545,0.39020995042742734,0.13194580700804007,,0.08227378818426041,-0.0003522459752997028,0.03439592930142606,-0.13367937448922423,0.23500618535056558,5.298027709115019e-18,-0.665206012131673
