Target,1.1,1.2,1.3,1.4,1.5,1.a,10.1,10.4,10.5,10.6,10.7,10.a,10.b,10.c,11.1,11.5,11.6,11.a,11.b,12.1,12.2,12.3,12.4,12.6,12.8,12.a,12.b,12.c,13.1,13.3,14.1,14.4,14.5,14.6,14.7,14.b,15.1,15.2,15.3,15.4,15.5,15.6,15.8,15.9,15.a,15.b,16.1,16.10,16.2,16.3,16.5,16.6,16.7,16.8,16.9,16.a,17.1,17.10,17.12,17.13,17.17,17.18,17.19,17.3,17.4,17.6,17.8,17.9,2.1,2.2,2.3,2.5,2.a,2.b,2.c,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,3.a,3.b,3.c,3.d,4.1,4.2,4.3,4.4,4.5,4.7,4.a,4.b,5.2,5.3,5.5,5.a,5.b,6.2,6.4,6.5,6.6,6.a,6.b,7.1,7.2,7.3,7.a,7.b,8.1,8.10,8.2,8.3,8.4,8.5,8.6,8.8,8.9,8.a,8.b,9.1,9.2,9.3,9.4,9.5,9.a,9.b,9.c
5.b,-0.9284446533229559,-0.9982691162986146,-1.0,0.9592457811240775,0.4163877955223993,-0.28723627463553447,,-0.954802508978231,-0.629751473282974,-0.824751180865303,-0.005792355375474133,0.8303472638508237,0.4513744720316957,-0.6805886904152035,0.9244544752618212,-1.0,,,0.5421373879350005,,0.9212726378881132,,,,,0.8865146289038801,0.5333084721220529,0.5624389541871727,0.4163877955223993,,1.0,,,,-0.988235849318986,,-0.9464409844334095,,,0.962501130348896,-0.9650170076525864,0.7139544162278921,,,-0.2606573167342653,-0.2606573167342653,,,-0.9999999999999999,-1.0,,0.15047266030965678,,-0.824751180865303,,,-0.8738979375712693,-0.7048167060831598,-0.3710088270668683,0.38830025469402635,0.1815748229385153,,,0.10197274672038033,-0.7028217449603861,0.9103000083295166,0.9302500487111385,0.15272767413705213,-0.9355653061370477,,,,0.8235647576730709,,-0.054422784077061574,-0.9154341012179709,-0.9662246055005345,-0.8946450561058864,1.0000000000000002,,-1.0,-0.8939320748861392,1.0,,-0.9790080939890746,-0.6303814161794009,0.9753274075629466,0.7576565327810726,-1.0,,,1.0,,,0.9296760967613134,-0.6268951675322642,,,,,1.0,0.9494943480777605,0.9480903487763656,,0.9878355551882151,-0.5432548829601255,,0.9692301797696434,-0.7952682518440571,-0.9367223909808687,0.7036246413034761,0.8865146289038801,0.7859007634471684,0.7903452645795217,-0.5313888259010501,-0.9465845486422948,0.9212726378881132,1.0000000000000002,-0.7055047522730534,-0.671928900390422,0.0856350715170047,0.09197307051012056,,0.9114279565878011,-0.9168617605393441,,0.7107377716381056,-0.9934251052563028,0.11562839307792214,0.8771465432964529,0.819635794274699
6.2,-0.9745036904880963,-0.9819805060619655,-0.3436940614870305,0.990519260120297,0.44775566688782914,-0.5329708913388167,,-0.9333333333333336,-0.2973668076758923,-0.8528028654224418,0.05474608603417361,0.7760795090203033,0.7718657790044834,-0.6181009804936392,0.8511524665957575,-1.0,-1.0,,0.5572782125753527,,0.8680406467924793,,-1.0,,,0.9463927178952717,0.6885152837320889,0.5227570602812073,0.44775566688782914,,0.32145407714219737,,,,-0.2417760588210826,,-0.9280194855576543,,,0.9909307402429238,-0.9873332229339876,0.8040302522073696,,,0.30202103707202926,0.30202103707202926,,,0.7063912387742559,-1.0,,-0.32861051106248323,,-0.8528028654224418,,,-0.8943818893029755,-0.6683239535345695,-0.47892144612978726,-0.3633485887192134,0.4808853144016631,,,0.08588027342894324,0.3824961162028906,0.9426367788600271,0.9645866011598464,0.12300057450517483,-0.9082964796403108,-1.0,,,0.816493654440055,,-0.3972733151830383,-0.9970372134131518,-0.9965771023538079,-0.9607189763059777,1.0,,-1.0,-0.9670913609804873,1.0,,-0.9544271444636667,-0.6392270554086391,0.9974907860032848,0.8873048140431329,0.06314668552231181,,-0.963559356592978,1.0,1.0,,0.9494611310114749,-0.7097579277406235,,,1.0,,0.9494943480777605,1.0,0.9915930345560295,1.0,0.977999324564132,-0.8076016598329978,,0.9621339335606923,-0.8628317285158034,-0.8799446950839745,0.8524059887338438,0.9463927178952717,-0.44209396571784104,0.839751931514976,-0.5799377803840687,-0.9463186229324148,0.8680406467924793,1.0,-0.8769028133059115,-0.7977261889393146,0.46666666666666556,0.2695381435506808,,0.9580649681066707,-0.9679186477127922,0.17120018538798892,0.21409011715930545,0.8879745269745617,0.16852860761532862,-0.4595369192758939,0.9011889954535297
6.4,-0.9706741505400693,-0.9594570102390747,-0.44995004269765665,0.9929111578643166,0.5505287762055241,-0.2888781739212486,,-0.9427100356633535,0.05730420185157697,-0.8030662827201341,0.16200490186141567,0.4859199426704885,0.7612893206136144,0.12909007080917437,0.9435541954686357,,-1.0,,,,0.8666984276426666,,,,,0.9155785074231455,0.9023291773459392,0.6463126050184503,0.5505287762055241,,,,,,-0.18665883918539544,,-0.7681061567451051,,,0.9914988281772513,-0.9952968024332984,,,,0.32920075926939524,0.32920075926939524,,,0.6113481692557283,-0.9999999999999999,,-0.3755483202370984,,-0.8030662827201341,,,-0.9326798013954269,-0.20887884748547786,-0.46358997018509646,-0.3780819381487778,0.6312683027185653,,,-0.2293322255875316,0.3073172454011335,0.8953633207196284,0.9437200140348257,0.29157420908524323,-0.9504325940603129,-1.0,,,0.7778021356160183,,-0.26672080887446276,-0.9949066818058072,-0.9942058450831669,-0.9489513888856996,,,,-0.9744460561313488,1.0,,-0.8772147842059022,-0.6796144843329642,0.9971380265615546,0.8820667907229621,0.12938180937400487,,-0.990610764615702,1.0,1.0,,0.9815590215112308,-0.7757708265261676,,,,,0.9480903487763656,0.9915930345560295,1.0,,1.0,-0.8901212734504258,,0.9445925847280837,-0.8023724957928021,-0.9078076553847337,0.7886365338776584,0.9155785074231455,-0.5169300253275634,0.9084934065864309,-0.36282053145382137,-0.8728135424179898,0.8666984276426666,,-0.8261087455361381,-0.9123309744863425,0.4463655377803274,0.5757645348145135,,0.9248557648353011,-0.9517116232788624,0.30095855409307004,0.14913730040495307,0.9461904960635583,0.2688024421791655,-0.4506591228308849,0.8400101238101487
6.5,,,,1.0,,,,,-0.9999999999999998,,0.9999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,0.9999999999999999,-1.0,1.0,,,,,,,,,,,,,,,,,,-1.0000000000000002,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.6,-1.0,,,0.9209530546318191,0.3921604832544039,-0.9924055131777694,,,-0.3881274686338135,,0.602731968830297,0.9219160229884488,-0.2751424584319186,-0.7878675420657287,,-1.0,,,0.6027319688302971,,,,,,,0.9001553403086371,-0.602731968830297,0.49301516097187437,0.3921604832544039,,0.9999999999999999,,,,-0.9999999999999998,,-0.9209495667241988,,,0.9924055131777696,-0.912558917489497,0.602731968830297,,,-1.0,-1.0,,,,,,-0.06788377046716822,,,,,0.3108270796120102,-0.602731968830297,-0.9335770998342492,0.7411127799917634,-0.9537735551240704,,,0.5989140803586733,0.045130055566386176,0.9778266694568202,0.9177403480505746,0.16347623725956956,0.6027319688302969,,,,-0.8132158537306233,,0.7652551463584297,,-0.9274678549987337,-0.948158794462686,,,,,,,-0.9999999999999999,,0.9959622703029927,,,,,,,,1.0,0.9953566245492694,,,,,0.9878355551882151,0.977999324564132,1.0,,1.0,0.8100899170725075,,0.9924055131777698,-1.0000000000000002,-1.0,1.0,0.9001553403086371,0.6298126515175204,-0.8928590880044852,0.19410862932496029,-0.92095305463182,,1.0000000000000002,-0.4712818518904196,,,-0.9080848336506149,,0.9703908814584145,-0.9381671461936126,,0.9999999999999999,-1.0,-0.625636558695936,,0.9924055131777696
6.a,0.9353455778070181,0.9897308991204301,0.1963340054346001,-0.8042957437882221,-0.2803526573856752,0.3545473096376271,,0.8251603799409463,-0.4035384569747005,0.3704999901934476,-0.10775843937243512,0.07525243962891401,-0.8598283283374358,-0.7507647656537983,-0.9700133460468781,-1.0,1.0,,-0.15576508853939217,,-0.7263366776921547,,,,,-0.7749395712941773,-0.6420817295811848,-0.26151221886684856,-0.2803526573856752,,1.0,,,,-0.2583762116493738,,-0.025107402785490816,,,-0.8148711217949355,0.8186792395154104,0.8485922230889363,,,-0.38949638970526995,-0.38949638970526995,,,-0.7775685616312207,0.9999999999999999,,0.6206867177548697,,0.3704999901934476,,,0.828810581587988,-0.6037724902068367,0.5308341898982142,0.505882001287525,-0.32407072403761356,,,0.12174145731133325,-0.6503530147674554,-0.5712239080966413,-0.6396126230848904,-0.2862217180920188,0.953732104243517,1.0,,,-0.6272276003739958,,0.4048434612765936,0.9280999092583467,0.827128584629068,0.9018161947188297,0.9999999999999999,,-1.0,0.8672225224636262,-1.0,,0.5026343088767895,0.6846921318811495,-0.8470251853108056,-0.9051722348900508,-0.5325560052489648,,0.9498272245599615,-0.9999999999999999,-1.0,,-0.5607977232420823,0.6009120195594805,,,,,-0.5432548829601255,-0.8076016598329978,-0.8901212734504258,,0.8100899170725075,1.0,,-0.8592815126643966,0.6115511487711432,0.9242224682979137,-0.6475583510891593,-0.7749395712941773,0.8314303880045653,-0.9892012923406327,0.2932498755748099,-0.7688502913179749,-0.7263366776921547,1.0,0.5603887324109029,0.7948348422815252,-0.6603092853179857,-0.5070524367270749,,-0.6571354836679703,0.7063371509855841,-0.12440323424251273,0.06661536352363742,-0.9864788135739945,-0.3545993055763309,0.7269675466811423,-0.5332554164160466
6.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.1,-0.9381486736660428,,-0.5906649679023295,0.9575058014734608,0.4694313875874993,-0.6100425384628332,,-0.8913376232498487,0.12358473608457565,-0.6666666666666667,-0.0793799861163858,0.800188934801541,0.8104010588411468,-0.6954785676924947,0.8511524665957575,,-1.0,,0.46776758111881855,,0.8325817375158401,,,,,0.8734656819181634,0.626422431982715,0.7118140524950374,0.4694313875874993,,,,,,0.06732089356638912,,-0.8654864093653574,,,0.9513118120660579,-0.9569447640354612,0.5773502691896258,,,0.0927061908264245,0.0927061908264245,,,0.6599568621016585,-1.0,,-0.4540186292511948,,-0.6666666666666667,,,-0.9019982903630956,-0.6292455851220216,-0.677428153976548,-0.2706398731991738,0.15975789922638278,,,0.012062909060660293,0.389312091799815,0.8674130035601397,0.9024710248964941,0.34337602938620926,-0.919951894023573,-1.0,,,0.8153914762595085,,-0.3858247782266853,-0.9257258125993032,-0.9621317589462453,-0.9533215836292309,1.0,,-1.0,-0.8164965809277251,,,-0.9271726499455307,-0.764921614010665,0.9550383176574847,0.7998464442226488,0.31207523770291784,,-0.8229198469387174,,1.0,,0.7944135775908899,-0.6303535263270449,,,,,0.9692301797696434,0.9621339335606923,0.9445925847280837,,0.9924055131777698,-0.8592815126643966,,1.0,-0.8450350185201347,-0.8760816396739789,0.8294922763425977,0.8734656819181634,-0.5489841635121003,0.8827235795256484,-0.4722344086829602,-0.9011572656654859,0.8325817375158401,1.0,-0.7514954181870165,-0.3303099791855659,0.7427813527082066,0.34339493106601715,,0.8928017648742917,-0.8729020902085997,-0.160725298851371,0.26577163587220887,0.8867212048462607,0.3788030591529109,-0.45117105707147404,0.7586122750326136
7.2,0.7905736330066352,0.6251641058865685,0.7885506525771622,-0.8522183545948283,-0.888034256235936,0.4582868421175619,,0.9030617256233924,0.3329339304735739,0.7903615888232355,0.3769723560249403,-0.8657880562307907,-0.36622115638701536,0.4347376855053988,-0.5249330544744256,,1.0,,,,-0.9005195363268309,,,,,-0.7344450833177267,-0.6715459177020371,-0.9528796018361525,-0.888034256235936,,,,,,0.3316870230143394,,0.9320998540941747,,,-0.8588207087491503,0.8325217982029596,,,,0.021117199158295706,0.021117199158295706,,,-0.6473505286948718,0.9999999999999999,,-0.08516916743472731,,0.7903615888232355,,,0.6295886360234999,0.6564191959795772,0.4774189802862654,-0.03481355852268871,-0.37878443026978953,,,-0.2092644843790733,-0.07276690050648604,-0.951891300594728,-0.9414236515592739,-0.3982985306931401,0.6895497788703038,0.9999999999999999,,,-0.841036171783474,,0.33497589472804246,0.846372005247709,0.8375714688325824,0.829264774283193,,,,0.6467873401896251,-1.0,,0.8965648330754012,0.531446183614402,-0.9050847833942569,-0.5703763813090232,0.17262433059054297,,0.2537855311792661,-1.0,-1.0,,-0.9533246246132906,0.5954565381130839,,,,,-0.7952682518440571,-0.8628317285158034,-0.8023724957928021,,-1.0000000000000002,0.6115511487711432,,-0.8450350185201347,1.0,0.5934580863954859,-0.9365711065637505,-0.7344450833177267,0.17864989075407695,-0.6044329332873978,0.41582850948567546,0.9228167315828234,-0.9005195363268309,,0.7661852953631437,0.35684200458390913,-0.559774236568153,-0.5422877172652005,,-0.8978703265591819,0.8260188082455573,0.765208250279376,-0.582779531849732,-0.5724052958278906,-0.3210602015752996,0.19168678707632986,-0.8608073076911953
7.3,0.9436760908992163,0.6185895741317412,0.43385703407149734,-0.899508132411075,-0.3573737737856379,0.3171447859879796,,0.8577313798827614,-0.30526536629757334,0.3823595564509366,-0.3823190121275622,-0.0021923145876459496,-0.7882846964869911,0.02485429306158566,-0.9995789309338062,,0.9999999999999999,,,,-0.6136282339939754,,,,,-0.923129906726986,-0.7163189826010918,-0.47583708595573826,-0.3573737737856379,,,,,,-0.1281652457465167,,0.35896119324611026,,,-0.8827409483947474,0.9119480183269416,,,,-0.28641293475366014,-0.28641293475366014,,,-0.37095408532693946,0.9999999999999999,,0.6618576932128846,,0.3823595564509366,,,0.8901410515467515,-0.31215678086004184,0.5712737162068307,0.3151198446276507,-0.40101895810125315,,,0.3284019686493562,-0.39774755831336017,-0.6972110415653712,-0.7641609850504515,-0.40449067632837327,0.9783048807408228,1.0,,,-0.6246244867774994,,0.09219053531060695,0.9196366383842904,0.9107399199567366,0.9028609189261921,,,,0.8724474122520337,-1.0,,0.7543859649122806,0.5523904391570655,-0.9118070452191286,-0.9648303690843425,-0.5054433028070691,,0.9339334291883451,1.0,-1.0,,0.12879729940580872,0.5487228614955838,,,,,-0.9367223909808687,-0.8799446950839745,-0.9078076553847337,,-1.0,0.9242224682979137,,-0.8760816396739789,0.5934580863954859,1.0,-0.6915022407433635,-0.923129906726986,0.7589350172499143,-0.9660578573112772,0.01443798346650898,0.5421936382585855,-0.6136282339939754,,0.6264474178189076,0.9283523143130007,-0.5898896107000395,-0.5785368562179488,,-0.8395401621031188,0.820962446230412,-0.723164061225618,0.203728652641462,-0.9883120897242165,-0.37331022494204025,0.668535465640831,-0.6355242315241068
7.a,-0.8340867633987412,-0.4908799273125853,-0.26885332502940007,0.8438272720983098,0.9098424160282674,-0.6091219222711827,,-0.8022243510928457,-0.28335049568859594,-0.6458719541121757,-0.31044584141540177,0.7471696294777997,0.3037150820738306,-0.5946772550034222,0.4958458339778907,,-1.0,,,,0.5225693450010219,,,,,0.8389889621979009,0.611700358918899,0.9965085845448699,0.9098424160282674,,,,,,-0.46698283710299154,,-0.8305343121134395,,,0.842639322226202,-0.8290002724083061,,,,0.02135164264075316,0.02135164264075316,,,0.49004886363545597,-1.0,,-0.0373081614014894,,-0.6458719541121757,,,-0.5744925121475564,-0.5069045752875381,-0.4908547049852908,0.06651079742155669,0.2067942368800694,,,0.14802003308613737,0.17510891244442675,0.9187186684914994,0.8836052308194537,0.3772572907826326,-0.7339949816305458,-0.9999999999999998,,,0.6978022318129536,,-0.10463910000815732,-0.8694809099945683,-0.832036882844315,-0.8451918722533108,,,,-0.8009995294101525,1.0,,-0.9219588565854575,-0.36125673347359444,0.8927763893082573,0.9476996650891862,-0.0438455540858709,,-0.9794083996484432,1.0,1.0,,0.8552713010850171,-0.40194312161240037,,,,,0.7036246413034761,0.8524059887338438,0.7886365338776584,,1.0,-0.6475583510891593,,0.8294922763425977,-0.9365711065637505,-0.6915022407433635,1.0,0.8389889621979009,-0.32369879231823434,0.6568053225043001,-0.13353632869751167,-0.9876257028774733,0.5225693450010219,,-0.696471970108192,-0.3270227496619725,0.6305304694476331,0.4407483675949219,,0.9449367846320307,-0.8212539245260037,0.6020978113577214,0.3130874524956616,0.4036990359544913,0.24240313443052255,-0.4164498102473651,0.7565154051521973
7.b,-0.967546957319115,-0.995517991176179,-0.0946542679837245,0.9555840919379317,0.3757841204212774,-0.5063235419122054,,-0.8009041552777186,-0.06707791956918437,-0.8380712656741901,-0.149527886974314,0.8027384610541506,0.6906746980814663,-0.6856071574280889,0.7669888717918598,-1.0000000000000002,-1.0000000000000002,,0.5845126219087847,,0.5438960155362588,,,,,1.0,0.5829409852284897,0.4303081300903393,0.3757841204212774,,1.0,,,,-0.5238252539447804,,-0.9380488181792548,,,0.9397858231303897,-0.9571992686858822,0.8200684515343872,,,0.41082583912613846,0.41082583912613846,,,0.33742975794230684,-0.9999999999999999,,-0.361226746690994,,-0.8380712656741901,,,-0.8070725899843266,-0.7481962313056789,-0.3888737900659026,-0.21274440976227016,0.14732783036356778,,,0.15025178729086577,0.4346952906222991,0.8937308327754632,0.9070237958739423,0.04605265386046752,-0.8998158013542937,-0.9999999999999999,,,0.7186004817126885,,-0.2873594381758415,-0.8963003015194576,-0.9544682270141828,-0.9365189694065725,1.0,,-1.0,-0.9475741559023072,1.0,,-0.9302200447695737,-0.3981472939923464,0.993621508687258,0.9851342644547687,0.1609074669470001,,-0.9268610711431521,1.0,1.0,,0.9825915329173518,-0.5775525531360053,,,,,0.8865146289038801,0.9463927178952717,0.9155785074231455,,0.9001553403086371,-0.7749395712941773,,0.8734656819181634,-0.7344450833177267,-0.923129906726986,0.8389889621979009,1.0,-0.5136724029541407,0.8233328214878979,-0.4350828783033038,-0.9587271512774558,0.5438960155362588,1.0,-0.8681994704033793,-0.8020158609521195,0.35446974249640684,0.23945797951029987,,0.9599189715352231,-0.9512187419288645,0.7363588288319707,-0.10287430055829366,0.7650227154540209,0.07831679024126796,-0.6711229286333331,0.9291571449179045
8.1,0.6465546827480039,-0.9707253433941506,0.17585347287757327,-0.4525793451950805,0.06365322922851177,0.3009587981254077,,0.5717878004120299,-0.7265545114290952,-0.8333869221783349,-0.06602890278823137,0.593342883625899,-0.7042791384921626,-0.226436089197688,0.751262251962831,1.0,1.0,,-0.05772836428817267,,-0.36844340500875994,,,,,-0.5136724029541407,-0.18913640062003387,0.6768635281424565,0.06365322922851177,,-1.0,,,,-0.9141192513574299,,-0.7621009087404471,,,-0.42936757357900457,0.47025533501022354,0.10932607756185055,,,-0.2845350979715538,-0.2845350979715538,,,-0.6905204821395987,-0.9999999999999999,,0.8164007711887185,,-0.8333869221783349,,,0.509054388339672,-0.2834564176548884,0.5074372403040552,0.4169436881469165,0.04514846494806076,,,0.16746145339113494,-0.7522198277596828,-0.16981125060441482,-0.2480840629896256,-0.3330076254009381,0.7176597351543882,1.0,,,-0.23666848870358453,,0.21528456078161215,0.6949063534390671,0.4806476796194884,0.6066558821387785,1.0,,-1.0,0.6474262387732985,1.0,,-0.9288112358880883,0.41108669099804734,-0.5734083117558472,-0.8307153400078605,-0.8721048733186336,,0.9939101362486061,1.0,-1.0000000000000002,,0.9595679873179291,0.13827007912088884,,,,,0.7859007634471684,-0.44209396571784104,-0.5169300253275634,,0.6298126515175204,0.8314303880045653,,-0.5489841635121003,0.17864989075407695,0.7589350172499143,-0.32369879231823434,-0.5136724029541407,1.0,-0.8173440249681467,-0.08976335739024598,-0.537682106833748,-0.36844340500875994,1.0000000000000002,0.22188554894155332,-0.8525700557811652,-0.7636254012017315,-0.38791888278597025,,-0.32756736467805525,0.3033709992787042,-0.32633317494519737,0.4434763826539175,-0.8972504990518904,-0.4081079890319407,0.8774292922680896,0.312984081684277
8.10,-0.9478880052528209,-0.9888084697515681,-0.3119526492261306,0.8421216026158477,0.27026947931702616,-0.37088482014224133,,-0.8615832753939863,0.3807603459520863,-0.4181743771296316,0.2585408958309638,-0.08298113640302852,0.8706973560655361,0.5312766183914602,0.9993715727504993,1.0,-1.0,,0.21440837566763674,,0.7123480726635425,,,,,0.8233328214878979,0.6567346517685978,0.16510853197289854,0.27026947931702616,,-1.0,,,,0.27162237956412083,,-0.05602591795766043,,,0.8516050080734714,-0.8576012721154497,-0.8527411046503988,,,0.34961953548344615,0.34961953548344615,,,0.65768362692943,-0.9999999999999999,,-0.6652154831789838,,-0.4181743771296316,,,-0.8784293721091608,0.40798542251779696,-0.5733471676571915,-0.44783660032025974,0.3054262066563312,,,-0.15756789311493513,0.5784226837242269,0.6174383078987464,0.6828304690701411,0.3144054706686061,-0.9808900319183355,-1.0,,,0.6570601581286192,,-0.3379674188048665,-0.9458592882508879,-0.8635715094584111,-0.9165019489078563,1.0,,-1.0,-0.8648270025684442,1.0,,-0.46261122759354817,-0.6729810014671173,0.8623719841953399,0.9368317614762831,0.5504134434280339,,-0.9928939591574107,1.0,1.0000000000000002,,0.17053511906800206,-0.6075421855257579,,,,,0.7903452645795217,0.839751931514976,0.9084934065864309,,-0.8928590880044852,-0.9892012923406327,,0.8827235795256484,-0.6044329332873978,-0.9660578573112772,0.6568053225043001,0.8233328214878979,-0.8173440249681467,1.0,-0.2647343676584743,0.8736699329019934,0.7123480726635425,-1.0,-0.5850152009841025,-0.911223965313719,0.6606754860352585,0.4964305052989319,,0.7112371519366644,-0.7542261375668293,0.317938637947505,-0.11472981656438241,0.9935557728251009,0.3709170458513482,-0.707391817096208,0.5895775627903828
8.2,0.2585495285596617,0.9416630090006233,-0.6920587688668001,-0.5760555989610798,-0.03178049750508251,0.047711872361369756,,0.35811147934694537,0.2249997301197176,0.8560992833228996,0.3627212198820748,-0.7288781961935089,-0.5128758605103566,0.4360729940061109,0.21739635954042955,1.0,-1.0,,-0.5886769635772159,,-0.6796992468166997,,,,,-0.4350828783033038,-0.3461115264120761,0.0009460717976993308,-0.03178049750508251,,-1.0,,,,0.1264265022568725,,0.8125310293448286,,,-0.5437101713509677,0.558640224580807,-0.6589306948690885,,,-0.4200395606505653,-0.4200395606505653,,,-0.42716906114994013,1.0,,-0.21742222519294083,,0.8560992833228996,,,0.4563324710251932,0.6718972187488306,-0.09300729443262976,0.36093083232691353,-0.3448263927385678,,,-0.43097930986068994,-0.26276110744585257,-0.6373409157701858,-0.6698661944792809,0.32270858239491484,0.3334087517662077,1.0,,,-0.5949699299231471,,0.8018097995808189,0.3514276293891145,0.558840028879101,0.48795775992580415,-1.0,,1.0,0.1592698223464595,-1.0,,0.3259757151504043,0.460392991152366,-0.4292057621829389,-0.0008204762435153327,0.9954967104742816,,-0.3309508245653073,-1.0,-1.0,,-0.4658105941635377,0.7153653472962521,,,,,-0.5313888259010501,-0.5799377803840687,-0.36282053145382137,,0.19410862932496029,0.2932498755748099,,-0.4722344086829602,0.41582850948567546,0.01443798346650898,-0.13353632869751167,-0.4350828783033038,-0.08976335739024598,-0.2647343676584743,1.0,0.49667618884619136,-0.6796992468166997,-1.0,0.7995011004130159,0.6342458022430095,0.133339380607906,-0.07972422757415011,,-0.5232063968015619,0.5849612076937379,0.9944370167705205,-0.6089271567359147,-0.7638248126738505,0.11222116384849326,-0.16867931621601387,-0.8434910863335879
8.3,0.840253568056642,-1.0,,-0.9352868499880791,-0.16978051048270854,0.7496746909411064,,-1.0,0.42013140171242347,0.5006500544456951,0.4515271944487326,-0.7744288034377484,-0.04297492398162125,0.9655674197014671,1.0,1.0,,,-0.8736834283464106,,1.0,,,,,-0.9587271512774558,0.8736834283464106,-0.29529609452471517,-0.16978051048270854,,-1.0,,,,1.0,,0.8405753363619308,,,-0.7992180882413217,0.9313995486543633,-0.8736834283464106,,,0.9427931611395308,0.9427931611395308,,,,,,-0.2224037390753134,,0.5006500544456951,,,0.07284288376837035,0.8844683488751064,0.654288721487749,-0.6176166366899254,0.9085902002286628,,,-0.6079973052840353,-0.31101019654962114,-0.9602504342921756,-0.9445511521323434,0.041782434459094436,0.2981867431276401,,,,-0.3990461159450282,,0.18072634645220126,-1.0,0.9240297146914284,0.6800729517706082,,,,,,,0.9987777546868616,-0.500650054445695,-0.9522165814091095,,,,,1.0,,,-0.7634219703378545,-0.44190915106419976,,,,,-0.9465845486422948,-0.9463186229324148,-0.8728135424179898,,-0.92095305463182,-0.7688502913179749,,-0.9011572656654859,0.9228167315828234,0.5421936382585855,-0.9876257028774733,-0.9587271512774558,-0.537682106833748,0.8736699329019934,0.49667618884619136,1.0,1.0,-1.0000000000000002,0.815074682949503,-0.4565841164282761,,0.46599754604634547,,-0.96951896829224,0.8437245888925734,,-0.8508990001237868,0.9048907222401006,-0.012610246569397542,,-0.567996947848379
8.4,-0.7321224541770625,-0.9999984220944645,-0.9800699931588214,0.848870068407767,,0.23029311092999954,,-0.8593547254538628,0.39497026772716753,-0.8651358074963378,0.2512299253594621,0.3620438956187808,0.8824761986944863,1.0000000000000002,0.9999999999999999,,-1.0,,,,1.0,,,,,0.5438960155362588,0.8276906227937556,0.2720348976609294,,,,,,,0.3750424333247038,,-0.7651028774199027,,,0.857873317711879,-0.8391206162966254,,,,0.3619572473790805,0.3619572473790805,,,0.6251465212137826,,,-0.4022847905145131,,-0.8651358074963378,,,-0.8776223981060223,-0.19067122998865968,-0.29544091733750283,-0.6340718360331777,0.7853968299508866,,,-0.3292697157692197,0.2647740839273913,0.8917449884241612,0.9199499989965174,0.16749807945387774,-0.7251624367236179,,,,0.7554711062440171,,-0.5725225203169334,-0.8532465017194434,-0.8432908597834541,-0.7492307553339783,,,,-0.9404608211447968,1.0,,-0.8669122670599824,-0.8656511033245744,0.9500367181900577,0.5415073582357572,0.9999999999999999,,0.19240266434498304,1.0,1.0,,1.0,-0.9021000000687951,,,,,0.9212726378881132,0.8680406467924793,0.8666984276426666,,,-0.7263366776921547,,0.8325817375158401,-0.9005195363268309,-0.6136282339939754,0.5225693450010219,0.5438960155362588,-0.36844340500875994,0.7123480726635425,-0.6796992468166997,1.0,1.0,,-0.7219687454756686,-0.8639707335630348,0.38397287187373697,0.5499127146345287,,0.6820573759553108,-0.7675258083100659,-0.9691027126347584,0.2980566971438051,0.9699512240963852,0.30904161302400696,-0.10736689230959526,0.7548950208503756
8.5,,,,1.0,1.0,-1.0,,,1.0000000000000002,,1.0,1.0000000000000002,1.0,-1.0000000000000002,,,,,1.0000000000000002,,,,,,,1.0,-1.0,1.0000000000000002,1.0,,,,,,,,-1.0000000000000002,,,1.0,-1.0,1.0,,,,,,,,,,-1.0,,,,,-1.0,-1.0000000000000002,-1.0,1.0000000000000002,-1.0,,,1.0000000000000002,1.0,1.0,1.0,-1.0000000000000002,1.0,,,,-1.0,,1.0,,-1.0000000000000002,-1.0,,,,,,,,,1.0000000000000002,,,,,,,,,1.0,,,,,1.0000000000000002,1.0,,,1.0000000000000002,1.0,,1.0,,,,1.0,1.0000000000000002,-1.0,-1.0,-1.0000000000000002,,1.0,-1.0,,,-0.9999999999999998,,1.0,-1.0,,,,-1.0000000000000002,,1.0
